1.16626	76.1149	76.5953	20.0171	17.5222	17.4893	23.8	17.6442	21.3	17.7636	20.35	17.8854	19.75	18.0538	19.15	-1	-1
1.13605	73.3979	74.8455	20.0179	17.5147	17.4867	23.4	17.6531	21.3	17.7823	20.35	17.9156	19.65	18.1055	19.1	-1	-1
1.16895	74.7465	76.7676	19.9852	17.4633	17.4403	23.6188	17.604	21.2188	17.7297	20.2688	17.8562	19.5688	18.0239	19.0688	-1	-1
1.17439	75.8366	78.5742	20.0135	17.5205	17.4887	23.65	17.6541	21.45	17.7816	20.4	17.9102	19.75	18.082	19.15	-1	-1
1.20451	75.919	77.8438	20.0158	17.508	17.4785	23.35	17.6295	21.35	17.7442	20.3	17.8584	19.7	18.0068	19.15	-1	-1
1.167	74.9011	80.8736	20.0158	17.5188	17.493	23.85	17.6541	21.4	17.778	20.5	17.903	19.75	18.0695	19.15	-1	-1
1.131	72.7779	74.3096	20.0194	17.5181	17.4983	23.5	17.6594	21.2	17.7857	20.25	17.9181	19.6	18.1155	19	-1	-1
1.07954	70.6872	72.6286	20.0178	17.5103	17.4963	23.4	17.6624	21.15	17.7946	20.25	17.9387	19.5	18.1868	18.95	-1	-1
1.09389	72.1733	75.8514	20.0184	17.5148	17.4974	23.5	17.6617	21.25	17.7917	20.35	17.9303	19.6	18.1494	19.05	-1	-1
1.14688	74.9566	78.7309	20.016	17.511	17.4849	23.2	17.6435	21.35	17.7658	20.4	17.8916	19.7	18.0704	19.15	-1	-1
1.11904	73.8442	76.2528	20.0158	17.5067	17.492	23.65	17.6528	21.3	17.7775	20.4	17.9082	19.65	18.1043	19.05	-1	-1
1.14685	73.3301	74.6175	19.9891	17.4762	17.4529	23.6688	17.615	21.1688	17.7408	20.2688	17.8703	19.5688	18.0541	18.9688	-1	-1
1.11057	71.7769	74.1069	20.0186	17.4969	17.4852	23.35	17.6495	21.2	17.7788	20.35	17.9157	19.6	18.126	19	-1	-1
1.28381	81.3306	84.4878	20.013	17.5182	17.4706	23.75	17.6234	21.5	17.7371	20.6	17.8458	19.85	17.9739	19.35	18.1982	18.85
1.25716	80.8214	83.7329	20.0145	17.5138	17.4696	23.9	17.6278	21.45	17.7462	20.5	17.8601	19.9	17.9968	19.35	18.2532	18.75
